Producto;IRC;EAN;DESCRIPCION;LOTE;ESTADO INV;ESTADO LOTE;ALMACEN;PASILLO;COLUMNA;NIVEL;DIG;STOCK
0-146-209-;99350213095;3616305827234;ADI MOODHACK XM24 EDP SG 100 GETCOMFY IV;4208;DIS;DIS;COTY;026;741;50;24;354
0-061-561-496;99350170074;074170451795;SH - MG VEG BEET PRAY LOVE 496;5100;DIS;DIS;COTY;026;741;60;24;717
0-062-204-;99350209759;3616305064363;PAP TOKYO EDP 100ML;4213S1         ;REC;DIS;COTY;026;742;01;85;2
0-062-234-;99350209760;3616305064370;PAP - LONDON MEN EDP 100ML;4255S1         ;REC;DIS;COTY;026;742;01;99;3
0-182-124-;99350209854;3616305629418;CHAN - LEMON EDT 100ML;4310S1         ;REC;DIS;COTY;026;742;01;65;1
0-256-104-;99350157667;3616303461966;DB CLASSIC EDT 100ML;4323;REC;DIS;COTY;026;742;01;35;1
0-061-389-;30220419101;074170457612;SH - PURE BASE/TOP COAT 101;4320;DIS;DIS;COTY;026;742;30;54;2443
0-112-420-150;99350226009;3616304825071;RIM - LF BASE 35HS - 150;5112;DIS;DIS;COTY;026;742;50;56;4263
0-293-045-020;24619-;7891350037098;RISQUE - HIBISCO ROSA LINEA GEL;5066C1         ;DIS;DIS;COTY;026;742;60;29;1722
0-256-124-;99350157825;3616303462062;DB HOM EDT 100ML;4095;REC;DIS;COTY;026;745;01;30;1
0-112-829-160;99350122337;3616302990146;RIM - BASE KIND & FREE SKIN TINT - 160;3047;REC;DIS;COTY;026;745;02;51;2
0-264-035-;99350154125;3616304062490;HB - HUGO JEANS EDT 125ML;2279;REC;DIS;COTY;026;745;03;49;4
0-062-110-997;7795646109974;7795646109974;COMBO PAP & RIMMEL;2250;REC;DIS;COTY;026;746;02;7;2
0-264-035-;99350154125;3616304062490;HB - HUGO JEANS EDT 125ML;2319;REC;DIS;COTY;026;746;03;34;1
0-256-255-;99350207804;3614228210713;DB BOLD INST BS 150ML TP EU;4177;DIS;DIS;COTY;026;771;01;83;1257
0-256-255-;99350207804;3614228210713;DB BOLD INST BS 150ML TP EU;4177;E32;DIS;COTY;026;771;30;95;1728
0-256-255-;99350207804;3614228210713;DB BOLD INST BS 150ML TP EU;4177;DIS;DIS;COTY;026;771;40;56;1724
0-256-255-;99350207804;3614228210713;DB BOLD INST BS 150ML TP EU;4177;E32;DIS;COTY;026;771;50;15;1284
0-256-235-;99350183296;3616304900860;DB TRUE INST B/S DBS 150ML EU;4354;DIS;DIS;COTY;026;772;01;97;1029
0-256-155-;99350207801;3607349937942;DB CL BLUE BS 150ml TP EU;5062;DIS;DIS;COTY;026;772;20;61;1725
0-256-235-;99350183296;3616304900860;DB TRUE INST B/S DBS 150ML EU;4354;DIS;DIS;COTY;026;772;30;7;1725
0-256-235-;99350183296;3616304900860;DB TRUE INST B/S DBS 150ML EU;4354;DIS;DIS;COTY;026;772;40;86;1727
0-256-235-;99350183296;3616304900860;DB TRUE INST B/S DBS 150ML EU;4354;E32;DIS;COTY;026;772;50;23;1512
0-256-155-;99350207801;3607349937942;DB CL BLUE BS 150ml TP EU;5062;BLO;DIS;COTY;026;791;20;50;1392
0-256-155-;99350207801;3607349937942;DB CL BLUE BS 150ml TP EU;5062;E32;DIS;COTY;026;791;30;68;112
0-256-155-;99350207801;3607349937942;DB CL BLUE BS 150ml TP EU;5062;DIS;DIS;COTY;026;791;40;40;336
0-256-155-;99350207801;3607349937942;DB CL BLUE BS 150ml TP EU;5062;DIS;DIS;COTY;026;792;01;19;1694
0-256-155-;99350207801;3607349937942;DB CL BLUE BS 150ml TP EU;5062;DIS;DIS;COTY;026;792;60;75;1728
